user,item
1251,2959
1251,4973
1251,6016
1251,50
1251,593
1251,296
1252,318
1252,47
1252,1270
1252,1580
1252,3147
1252,2858
1252,4995
1252,2683
1252,1517
1252,344
1254,33794
1254,4886
1254,2959
1254,1517
1254,49272
1254,318
1254,480
1254,1270
1254,6539
1254,4995
1256,32
1256,150
1256,1203
1256,58559
1256,7361
1256,293
1256,79132
1256,2959
1256,318
1256,48516
1261,1721
1261,4306
1261,364
1261,1265
1261,1214
1261,7361
1261,1240
1261,3578
1261,1580
1261,1291
1265,4993
1265,296
1265,2858
1265,1073
1265,7153
1265,593
1265,5952
1265,1
1265,527
1265,4896
1268,106487
1268,99114
1268,63082
1268,96610
1268,76093
1268,96079
1268,104841
1268,77561
1268,69122
1268,73017
1271,356
1271,4226
1271,527
1271,593
1271,4973
1271,2571
1271,293
1271,2858
1271,7361
1271,318
1272,70286
1272,54286
1272,76093
1272,110
1272,8961
1272,3578
1272,50
1272,356
1272,4226
1272,2858
1274,858
1274,44195
1274,6539
1274,32
1274,551
1274,4027
1274,541
1274,1214
1274,750
1274,6016
1277,2571
1277,79132
1277,296
1277,2959
1277,4973
1277,58559
1277,50
1277,527
1277,2858
1277,4226
1282,7361
1282,2329
1282,110
1282,2997
1282,4973
1282,6502
1282,50
1282,58559
1282,1682
1282,4878
1288,6539
1288,1580
1288,49272
1288,8984
1288,7143
1288,593
1288,4306
1288,480
1288,33679
1288,31685
1291,4973
1291,6016
1291,296
1291,2959
1291,2571
1291,2858
1291,4226
1291,318
1291,527
1291,44555
1305,2324
1305,4993
1305,7438
1305,924
1305,527
1305,4878
1305,1
1305,7153
1305,4995
1305,47
1311,595
1311,58559
1311,2085
1311,2959
1311,296
1311,2572
1311,356
1311,1688
1311,4973
1311,3751
1317,32
1317,1961
1317,780
1317,4993
1317,527
1317,1682
1317,50
1317,1265
1317,589
1317,4306
1322,58559
1322,8961
1322,527
1322,110
1322,593
1322,296
1322,356
1322,2762
1322,4306
1322,150
1328,1270
1328,296
1328,648
1328,780
1328,480
1328,2571
1328,1527
1328,1580
1328,318
1328,1036
1331,72998
1331,593
1331,46578
1331,2329
1331,527
1331,44555
1331,70286
1331,50872
1331,293
1331,1193
1335,3578
1335,6539
1335,50
1335,1
1335,4226
1335,356
1335,1136
1335,260
1335,593
1335,6377
1338,2571
1338,260
1338,2762
1338,527
1338,1198
1338,318
1338,593
1338,1196
1338,1270
1338,1200
1339,97938
1339,103249
1339,7502
1339,92259
1339,99114
1339,296
1339,68954
1339,60069
1339,4226
1339,589
1341,48394
1341,1193
1341,527
1341,58559
1341,79132
1341,6016
1341,32587
1341,541
1341,6874
1341,2762
1347,72998
1347,296
1347,6539
1347,60069
1347,356
1347,68358
1347,79132
1347,2959
1347,68954
1347,58559
1349,356
1349,318
1349,50
1349,293
1349,79132
1349,2571
1349,5995
1349,527
1349,4973
1349,55820
1364,50
1364,4973
1364,296
1364,593
1364,356
1364,2959
1364,7361
1364,527
1364,6377
1364,1270
1370,356
1370,593
1370,1196
1370,47
1370,527
1370,3578
1370,110
1370,4973
1370,296
1370,2329
1374,750
1374,1193
1374,44195
1374,2762
1374,50
1374,46578
1374,5995
1374,1732
1374,593
1374,5989
1376,8961
1376,736
1376,4973
1376,3176
1376,500
1376,2657
1376,5989
1376,7361
1376,1552
1376,3948
1384,318
1384,58559
1384,50
1384,296
1384,68954
1384,60069
1384,593
1384,2762
1384,48394
1384,2329
1387,296
1387,2858
1387,318
1387,2959
1387,1
1387,593
1387,356
1387,527
1387,2762
1387,5989
1393,1270
1393,527
1393,1214
1393,2858
1393,589
1393,2959
1393,318
1393,2571
1393,480
1393,50
1396,318
1396,903
1396,296
1396,1219
1396,2186
1396,3030
1396,1252
1396,2959
1396,527
1396,1136
1398,3578
1398,2858
1398,296
1398,4306
1398,593
1398,2959
1398,110
1398,2571
1398,2329
1398,50
1409,593
1409,50
1409,4995
1409,858
1409,72998
1409,68954
1409,2571
1409,64614
1409,69122
1409,296
1411,296
1411,318
1411,4226
1411,5445
1411,6711
1411,2571
1411,50
1411,2959
1411,7361
1411,2858
1419,31685
1419,8972
1419,33679
1419,4489
1419,2273
1419,5810
1419,7458
1419,31696
1419,1059
1419,3147
1426,4886
1426,72998
1426,2571
1426,8961
1426,588
1426,2959
1426,4306
1426,356
1426,318
1426,60069
1433,3578
1433,527
1433,59369
1433,356
1433,541
1433,2959
1433,68358
1433,85414
1433,44555
1433,82459
1446,44191
1446,7153
1446,741
1446,1274
1446,6350
1446,27660
1446,4973
1446,4226
1446,296
1446,5618
1453,6502
1453,1921
1453,1729
1453,55247
1453,7361
1453,30749
1453,69122
1453,480
1453,64614
1453,2291
1454,858
1454,49272
1454,593
1454,2762
1454,4973
1454,4878
1454,6874
1454,33794
1454,32587
1454,6016
1455,356
1455,2858
1455,3578
1455,8360
1455,296
1455,527
1455,780
1455,2959
1455,1270
1455,6377
1456,1270
1456,4226
1456,593
1456,2959
1456,2858
1456,2571
1456,50
1456,6377
1456,4995
1456,7361
1458,2858
1458,4886
1458,4306
1458,6377
1458,32
1458,4226
1458,47
1458,150
1458,296
1458,50
1468,92259
1468,4878
1468,4226
1468,527
1468,2329
1468,70286
1468,2324
1468,99114
1468,356
1468,58559
1475,2997
1475,6016
1475,356
1475,32
1475,296
1475,2571
1475,6711
1475,2959
1475,527
1475,50
1476,150
1476,858
1476,780
1476,1198
1476,4306
1476,4973
1476,3578
1476,2329
1476,1
1476,1136
1478,4306
1478,593
1478,50
1478,296
1478,8961
1478,4973
1478,3578
1478,2762
1478,527
1478,58559
1486,50
1486,4226
1486,356
1486,5952
1486,2959
1486,1136
1486,7361
1486,4973
1486,1
1486,4306
1489,150
1489,541
1489,589
1489,2028
1489,480
1489,4993
1489,2329
1489,2571
1489,1136
1489,1213
1494,480
1494,50
1494,4226
1494,527
1494,2762
1494,150
1494,1220
1494,32
1494,2959
1494,541
1496,63082
1496,71535
1496,69122
1496,51662
1496,318
1496,73017
1496,34405
1496,2959
1496,60684
1496,56174
1500,2571
1500,593
1500,527
1500,2959
1500,4973
1500,1136
1500,4226
1500,296
1500,1193
1500,6016
1503,4226
1503,32
1503,68157
1503,46578
1503,48516
1503,2571
1503,4011
1503,6016
1503,293
1503,593
1507,2762
1507,7143
1507,4226
1507,457
1507,5445
1507,4995
1507,1073
1507,2571
1507,1265
1507,6863
1515,8228
1515,8961
1515,6377
1515,1260
1515,1234
1515,7361
1515,1208
1515,1206
1515,2959
1515,4226
1516,4226
1516,6539
1516,593
1516,8961
1516,1214
1516,296
1516,318
1516,2959
1516,150
1516,527
1518,60069
1518,5445
1518,1517
1518,5418
1518,1214
1518,68157
1518,2858
1518,72998
1518,3578
1518,2115
1525,7361
1525,32587
1525,110
1525,527
1525,150
1525,1193
1525,1265
1525,780
1525,1240
1525,4027
1528,4306
1528,68954
1528,72998
1528,2324
1528,1961
1528,3578
1528,54286
1528,4878
1528,1270
1528,4995
1532,780
1532,2571
1532,318
1532,7153
1532,2959
1532,593
1532,110
1532,2858
1532,1721
1532,480
1539,79132
1539,56367
1539,5952
1539,4973
1539,70286
1539,46578
1539,2858
1539,593
1539,50
1539,2329
1550,356
1550,593
1550,318
1550,4226
1550,3578
1550,50
1550,527
1550,1198
1550,2762
1550,2959
1551,44555
1551,2858
1551,7361
1551,356
1551,72998
1551,318
1551,58559
1551,296
1551,2329
1551,527
1554,33794
1554,69122
1554,50872
1554,59315
1554,56367
1554,3578
1554,32587
1554,61323
1554,47
1554,51255
1559,91500
1559,76093
1559,68358
1559,8368
1559,6539
1559,63082
1559,70286
1559,98809
1559,80463
1559,69122
1562,527
1562,50
1562,480
1562,2959
1562,2012
1562,344
1562,150
1562,4306
1562,1220
1562,457
1568,27773
1568,1333
1568,1214
1568,593
1568,296
1568,32587
1568,6987
1568,2959
1568,33794
1568,27317
1572,49272
1572,1580
1572,48385
1572,318
1572,2571
1572,356
1572,2959
1572,6539
1572,51662
1572,54286
1573,27803
1573,4995
1573,318
1573,48394
1573,50
1573,3996
1573,41285
1573,1682
1573,5225
1573,293
1584,6539
1584,1
1584,3578
1584,356
1584,593
1584,318
1584,2959
1584,2028
1584,1270
1584,110
1587,32
1587,6502
1587,318
1587,2571
1587,2959
1587,2329
1587,50
1587,296
1587,1214
1587,33794
1588,4995
1588,1961
1588,72998
1588,1203
1588,6942
1588,59315
1588,69481
1588,4973
1588,68358
1588,49272
1590,5971
1590,318
1590,1274
1590,4226
1590,60069
1590,58559
1590,2571
1590,2858
1590,4973
1590,296
1601,1225
1601,2762
1601,3897
1601,4226
1601,7361
1601,1197
1601,2918
1601,318
1601,2959
1601,50
1602,63082
1602,72378
1602,6539
1602,59784
1602,344
1602,70286
1602,2572
1602,1270
1602,60069
1602,296
1609,1265
1609,356
1609,150
1609,1682
1609,4973
1609,593
1609,47
1609,2329
1609,4878
1609,3578
1612,50
1612,4995
1612,150
1612,4226
1612,2762
1612,780
1612,51662
1612,296
1612,1580
1612,6377
1615,50
1615,4226
1615,318
1615,1197
1615,296
1615,593
1615,2858
1615,2329
1615,356
1615,527
1616,527
1616,1617
1616,1214
1616,923
1616,2997
1616,2329
1616,6711
1616,1225
1616,1203
1616,293
1619,2571
1619,318
1619,2502
1619,296
1619,1517
1619,7361
1619,4306
1619,2858
1619,780
1619,1580
1620,541
1620,4995
1620,6874
1620,150
1620,3578
1620,527
1620,780
1620,6377
1620,5989
1620,7438
1626,6377
1626,5952
1626,7153
1626,1089
1626,2324
1626,2028
1626,1198
1626,4995
1626,4993
1626,4306
1627,4226
1627,2858
1627,527
1627,7361
1627,31410
1627,39183
1627,5995
1627,4973
1627,296
1627,6711
1629,68157
1629,2324
1629,68237
1629,1206
1629,60069
1629,480
1629,6502
1629,4848
1629,5989
1629,48780
1630,2997
1630,7153
1630,1136
1630,4306
1630,356
1630,296
1630,4993
1630,2762
1630,1
1630,4995
1641,3578
1641,5952
1641,7153
1641,296
1641,150
1641,2959
1641,318
1641,1270
1641,541
1641,4993
1644,73017
1644,76093
1644,69122
1644,4886
1644,4973
1644,56174
1644,593
1644,70286
1644,58559
1644,318
1650,2028
1650,1198
1650,4973
1650,50
1650,480
1650,2762
1650,6377
1650,4995
1650,47
1650,858
1657,296
1657,2959
1657,32587
1657,4973
1657,1193
1657,4878
1657,6016
1657,6711
1657,2858
1657,593
1662,2959
1662,50
1662,4973
1662,527
1662,6539
1662,2762
1662,6377
1662,3578
1662,4995
1662,593
1672,3897
1672,2571
1672,318
1672,8228
1672,4226
1672,1278
1672,527
1672,2997
1672,1307
1672,8207
1678,1721
1678,6539
1678,60069
1678,72998
1678,3578
1678,51471
1678,110
1678,30749
1678,1035
1678,79132
1686,7361
1686,2762
1686,2115
1686,593
1686,2858
1686,1580
1686,527
1686,4306
1686,2959
1686,296
1690,60069
1690,56367
1690,46578
1690,69757
1690,72998
1690,74458
1690,47610
1690,2571
1690,593
1690,356
1693,527
1693,6016
1693,32
1693,32587
1693,2858
1693,1136
1693,2571
1693,58559
1693,2997
1693,356
1700,260
1700,2858
1700,593
1700,527
1700,32587
1700,356
1700,7361
1700,1136
1700,4226
1700,2571
1703,63082
1703,70286
1703,2571
1703,58559
1703,296
1703,68157
1703,78499
1703,68954
1703,76093
1703,5418
1704,318
1704,72998
1704,63082
1704,68157
1704,2959
1704,69122
1704,4226
1704,79132
1704,70286
1704,296
1705,296
1705,5995
1705,2329
1705,54286
1705,1193
1705,6016
1705,4878
1705,56367
1705,2571
1705,1203
1707,3578
1707,296
1707,1270
1707,150
1707,47
1707,1580
1707,457
1707,4995
1707,593
1707,527
1714,44191
1714,49272
1714,318
1714,48774
1714,5989
1714,55765
1714,47
1714,33794
1714,48385
1714,4973
1716,5445
1716,1682
1716,150
1716,4306
1716,1961
1716,7361
1716,2959
1716,4963
1716,1246
1716,1265
1719,35836
1719,8360
1719,1136
1719,296
1719,1580
1719,45722
1719,2858
1719,2959
1719,4886
1719,1682
1728,1265
1728,6377
1728,593
1728,1
1728,50
1728,527
1728,3578
1728,2858
1728,2959
1728,318
1730,7153
1730,1784
1730,318
1730,8961
1730,593
1730,2858
1730,2571
1730,527
1730,3578
1730,2959
1732,54286
1732,7502
1732,4973
1732,924
1732,63082
1732,32587
1732,30749
1732,49272
1732,2329
1732,33794
1734,81845
1734,97304
1734,106782
1734,2959
1734,296
1734,318
1734,104841
1734,100383
1734,115569
1734,79132
1736,4306
1736,6377
1736,480
1736,6539
1736,8961
1736,296
1736,2959
1736,318
1736,1517
1736,356
1738,50
1738,356
1738,318
1738,296
1738,2858
1738,4226
1738,48516
1738,51255
1738,44191
1738,60069
1741,58559
1741,4973
1741,912
1741,79132
1741,63082
1741,44555
1741,54286
1741,72998
1741,60069
1741,7669
1745,2329
1745,50
1745,4878
1745,7153
1745,593
1745,6539
1745,4226
1745,296
1745,356
1745,2571
1746,3089
1746,3462
1746,4298
1746,44555
1746,7234
1746,6985
1746,7064
1746,913
1746,8228
1746,6987
1750,6377
1750,150
1750,500
1750,2329
1750,541
1750,648
1750,1682
1750,344
1750,7361
1750,1704
1751,45722
1751,5418
1751,527
1751,110
1751,50
1751,6333
1751,4963
1751,318
1751,2959
1751,480
1755,32587
1755,527
1755,8957
1755,318
1755,71535
1755,2858
1755,356
1755,2571
1755,6242
1755,5679
1757,2959
1757,1193
1757,750
1757,4226
1757,44555
1757,527
1757,6016
1757,2997
1757,6711
1757,541
1758,2762
1758,4878
1758,50
1758,60069
1758,1193
1758,32
1758,344
1758,2997
1758,4226
1758,2329
1763,608
1763,7361
1763,1200
1763,2959
1763,4306
1763,592
1763,150
1763,2791
1763,3996
1763,903
1770,527
1770,2858
1770,48516
1770,4878
1770,318
1770,593
1770,58559
1770,296
1770,2571
1770,7361
1772,2858
1772,750
1772,1225
1772,1203
1772,904
1772,1208
1772,318
1772,593
1772,296
1772,356
1774,5418
1774,54286
1774,150
1774,1270
1774,2959
1774,4306
1774,296
1774,2571
1774,60069
1774,6377
1775,79132
1775,1265
1775,6539
1775,858
1775,44191
1775,1
1775,1270
1775,60069
1775,50
1775,527
1776,5952
1776,1136
1776,7153
1776,4306
1776,4226
1776,527
1776,4995
1776,1270
1776,32
1776,2329
1780,1
1780,4306
1780,4993
1780,648
1780,2997
1780,1265
1780,1291
1780,1721
1780,780
1780,1961
1786,32587
1786,296
1786,318
1786,3578
1786,6539
1786,356
1786,4306
1786,527
1786,50
1786,6377
1789,296
1789,5989
1789,50
1789,6377
1789,1265
1789,30749
1789,33166
1789,780
1789,2329
1789,1580
1804,68157
1804,78499
1804,7502
1804,69757
1804,63082
1804,318
1804,81845
1804,73017
1804,79132
1804,2959
1806,4226
1806,318
1806,1527
1806,32
1806,1270
1806,47
1806,4306
1806,593
1806,527
1806,6539
1810,4878
1810,51662
1810,5995
1810,3578
1810,2329
1810,33794
1810,2959
1810,318
1810,527
1810,356
1813,7361
1813,4226
1813,1214
1813,2762
1813,1198
1813,527
1813,318
1813,32
1813,1089
1813,223
1815,4995
1815,6016
1815,32
1815,7254
1815,6377
1815,7361
1815,6502
1815,7143
1815,356
1815,6539
1816,79132
1816,2959
1816,2858
1816,7502
1816,50
1816,54286
1816,58559
1816,4993
1816,5418
1816,293
1819,6016
1819,2959
1819,2571
1819,2329
1819,3578
1819,32
1819,527
1819,4226
1819,1193
1819,2028
1823,293
1823,2762
1823,32
1823,110
1823,608
1823,6016
1823,50
1823,356
1823,1193
1823,47
1825,31658
1825,8622
1825,70286
1825,29
1825,1193
1825,58559
1825,44555
1825,60069
1825,47999
1825,318
1829,318
1829,3147
1829,1193
1829,4027
1829,2291
1829,2028
1829,6377
1829,2858
1829,364
1829,50
1834,296
1834,2959
1834,527
1834,318
1834,2571
1834,51662
1834,4226
1834,6016
1834,7361
1834,541
1837,64614
1837,88129
1837,60069
1837,2959
1837,78499
1837,70286
1837,72998
1837,68157
1837,68237
1837,77455
1838,589
1838,33794
1838,1580
1838,356
1838,5418
1838,1527
1838,296
1838,7143
1838,5507
1838,480
1839,58559
1839,7361
1839,1967
1839,356
1839,5952
1839,1206
1839,48394
1839,4993
1839,7153
1839,50
1840,2858
1840,6377
1840,356
1840,4306
1840,33794
1840,150
1840,527
1840,5989
1840,2959
1840,8961
1844,4993
1844,296
1844,5618
1844,2762
1844,551
1844,7153
1844,318
1844,1
1844,7361
1844,6539
1848,858
1848,260
1848,47
1848,6539
1848,318
1848,8961
1848,6016
1848,2329
1848,79132
1848,6377
1849,5299
1849,527
1849,1680
1849,2137
1849,1203
1849,3809
1849,838
1849,4246
1849,2083
1849,3107
1854,593
1854,8368
1854,2762
1854,1197
1854,33004
1854,2572
1854,2502
1854,30816
1854,527
1854,150
1861,2959
1861,3578
1861,296
1861,3552
1861,2858
1861,2329
1861,1136
1861,58559
1861,7153
1861,527
1870,33794
1870,1732
1870,3578
1870,2858
1870,527
1870,55820
1870,356
1870,296
1870,7361
1870,593
1876,4963
1876,1036
1876,2502
1876,7361
1876,3147
1876,1213
1876,750
1876,4973
1876,4886
1876,1617
1882,4993
1882,7153
1882,32
1882,318
1882,527
1882,4878
1882,4226
1882,2858
1882,50
1882,356
1883,2762
1883,2858
1883,47
1883,1270
1883,527
1883,296
1883,4995
1883,1198
1883,356
1883,541
1887,50
1887,593
1887,55820
1887,49272
1887,527
1887,79132
1887,72998
1887,2959
1887,3578
1887,2329
1890,356
1890,4226
1890,527
1890,6016
1890,1193
1890,608
1890,3949
1890,6711
1890,4011
1890,1732
1902,2571
1902,527
1902,7153
1902,1732
1902,47
1902,1036
1902,1682
1902,4886
1902,260
1902,8961
1903,296
1903,480
1903,8368
1903,3578
1903,356
1903,58559
1903,2959
1903,318
1903,40815
1903,4306
1906,1517
1906,41566
1906,4973
1906,4995
1906,1270
1906,44191
1906,1961
1906,70286
1906,780
1906,1641
1919,1270
1919,5995
1919,150
1919,2571
1919,1674
1919,2959
1919,5989
1919,1962
1919,6711
1919,50
1922,50
1922,356
1922,2329
1922,2959
1922,19
1922,2571
1922,4226
1922,296
1922,344
1922,110
1925,6874
1925,541
1925,1527
1925,5989
1925,8961
1925,1961
1925,6539
1925,4306
1925,858
1925,165
1927,47
1927,74458
1927,44555
1927,81591
1927,2858
1927,68954
1927,68237
1927,48516
1927,64614
1927,72998
1930,1097
1930,1258
1930,5418
1930,8961
1930,2329
1930,1079
1930,293
1930,457
1930,858
1930,5989
1932,318
1932,6539
1932,46578
1932,50
1932,2858
1932,3578
1932,60069
1932,48516
1932,296
1932,356
1935,4226
1935,2858
1935,593
1935,527
1935,8961
1935,296
1935,2329
1935,6377
1935,110
1935,7143
1958,78499
1958,79091
1958,2959
1958,68319
1958,69122
1958,79132
1958,4886
1958,70286
1958,63082
1958,54259
1960,296
1960,2571
1960,7153
1960,527
1960,318
1960,4995
1960,480
1960,3578
1960,5952
1960,364
1963,4973
1963,2324
1963,1234
1963,1220
1963,1729
1963,2997
1963,1246
1963,1304
1963,1288
1963,910
1966,527
1966,44191
1966,30749
1966,39183
1966,7361
1966,4226
1966,4973
1966,6539
1966,5995
1966,8961
1968,76251
1968,102125
1968,81834
1968,98809
1968,72998
1968,81845
1968,91500
1968,68358
1968,69122
1968,70286
1969,3578
1969,2791
1969,1527
1969,4963
1969,50
1969,527
1969,6539
1969,1193
1969,5445
1969,32
1979,4973
1979,356
1979,318
1979,2858
1979,593
1979,4226
1979,2571
1979,2959
1979,527
1979,296
1984,1127
1984,6979
1984,356
1984,296
1984,593
1984,4878
1984,1200
1984,44191
1984,4226
1984,5445
1997,527
1997,2858
1997,58559
1997,6539
1997,7361
1997,4886
1997,356
1997,4993
1997,780
1997,150
2001,4878
2001,54286
2001,356
2001,4973
2001,2959
2001,6539
2001,318
2001,296
2001,4226
2001,2571
2004,48385
2004,2762
2004,50
2004,6377
2004,1732
2004,46723
2004,541
2004,44191
2004,4306
2004,858
2008,4973
2008,2858
2008,6711
2008,296
2008,750
2008,4235
2008,593
2008,1193
2008,7361
2008,912
2010,59315
2010,595
2010,7361
2010,54286
2010,30816
2010,5418
2010,5989
2010,5349
2010,150
2010,527
2013,356
2013,318
2013,5952
2013,4226
2013,50
2013,2959
2013,1270
2013,4973
2013,589
2013,6539
2015,2858
2015,1
2015,356
2015,480
2015,2959
2015,593
2015,296
2015,1270
2015,527
2015,2571
2019,8961
2019,2657
2019,4226
2019,608
2019,1136
2019,318
2019,2858
2019,1225
2019,2959
2019,7361
2024,4973
2024,318
2024,7361
2024,60069
2024,2959
2024,4878
2024,2571
2024,5618
2024,4226
2024,6016
2029,4226
2029,7361
2029,8961
2029,318
2029,31878
2029,50
2029,2997
2029,2329
2029,58559
2029,7090
2033,1203
2033,903
2033,6016
2033,1252
2033,1221
2033,912
2033,2959
2033,296
2033,4973
2033,1136
2034,593
2034,5418
2034,1198
2034,4973
2034,44191
2034,527
2034,356
2034,2329
2034,589
2034,7361
2035,2858
2035,7361
2035,4995
2035,6874
2035,4306
2035,2959
2035,6539
2035,3578
2035,4973
2035,1
2047,72998
2047,68358
2047,81845
2047,63082
2047,76093
2047,2959
2047,4973
2047,69757
2047,5618
2047,46578
2051,33794
2051,480
2051,6539
2051,49272
2051,40819
2051,48780
2051,48774
2051,1246
2051,356
2051,527
2052,527
2052,2997
2052,318
2052,4226
2052,4878
2052,2571
2052,7361
2052,4973
2052,32
2052,50
2057,318
2057,1
2057,79132
2057,2959
2057,58559
2057,527
2057,260
2057,2571
2057,356
2057,6539
2062,5349
2062,2858
2062,50
2062,2716
2062,6539
2062,2329
2062,344
2062,150
2062,589
2062,780
2065,4226
2065,58559
2065,527
2065,79132
2065,47
2065,296
2065,2571
2065,2762
2065,32
2065,4973
2068,33794
2068,1225
2068,46578
2068,527
2068,50872
2068,150
2068,318
2068,48394
2068,4995
2068,44195
2070,356
2070,2959
2070,4306
2070,4973
2070,58559
2070,318
2070,68954
2070,527
2070,6539
2070,6377
2071,1214
2071,1732
2071,527
2071,4034
2071,608
2071,2858
2071,2502
2071,4306
2071,4886
2071,1729
2072,32
2072,593
2072,4226
2072,318
2072,296
2072,2571
2072,50
2072,2762
2072,356
2072,2858
2075,2858
2075,2571
2075,541
2075,356
2075,2329
2075,4878
2075,4973
2075,527
